Company	Title	Location	Seniority	Role Type	Tech Stack	Remote	Portal	URL
ElevenLabs	Customer Success - Scale - Western Europe	United Kingdom	Mid	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f330bd23-f909-4e50-bf58-9974aee85fc8
ElevenLabs	Product & Platform Partnerships	United States	Mid	Product (PM)	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/9a42616f-4ca4-4739-b991-9df4ca5bc158
ElevenLabs	Customer Success - Strategic - Western Europe	France	Mid	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/8998a48c-6bc4-42fc-b4b5-e779d810f930
ElevenLabs	Operations Recruiter	New York	Mid	Recruiting	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/3f4b2c2a-38d4-45f5-abcf-c3f4ddb50569
ElevenLabs	Revenue Partnerships - Middle East	UAE 	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/5bdcbdda-3643-453d-9af5-0ea53da97d8d
ElevenLabs	Product Designer	London	Mid	Design	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/89da00ec-11b0-4359-913b-c3a89c1013bc
ElevenLabs	Enterprise Solutions Engineer - EU (German Speaking)	Germany	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b95f7f0b-f22f-4fc4-9d9f-87f5485b0a1f
ElevenLabs	Enterprise Solutions Engineer - Europe	United Kingdom	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/4509df6f-b839-44d6-b31f-d7f364cec949
ElevenLabs	Deployment Strategist - Europe	United Kingdom	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/5d1390e2-a6e8-4f8b-b01f-ad7e286009d2
ElevenLabs	Consumer Music Marketing Lead	United Kingdom	Lead	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/043b8aa4-bf04-43ae-a634-4892795164e1
ElevenLabs	Deployment Strategist - Mexico	Mexico	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/fce67b4c-bce8-442c-a334-06f327408f3d
ElevenLabs	Systems Analyst	United Kingdom	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b92059ea-d71f-4eef-a184-8510265752fb
ElevenLabs	B2B Growth Marketing - Agents	United Kingdom	Mid	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/78f45556-04cc-4f08-abb2-18e639ed9343
ElevenLabs	Product Marketing - Agents	United Kingdom	Mid	Product (PM)	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f2ae7fe0-67da-48ae-b126-b942899ec7e9
ElevenLabs	B2B Marketing - ANZ	Australia	Mid	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f3d912e2-eecd-4525-8973-13ec71654e6e
ElevenLabs	Deployment Strategist - Singapore	Singapore	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/eb0cc725-ac18-46a7-a0b5-a8ca58f5779d
ElevenLabs	Revenue Partnerships	United States	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f73b607d-81fe-4f5c-b04b-0b8c826989bf
ElevenLabs	Deployment Strategist - LATAM	Mexico	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/38f16d41-7e7b-4094-b708-ee60f9d625c4
ElevenLabs	Translator/Linguist (Freelance)	United Kingdom	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/bd230a18-2ff4-493c-8555-8476bf7de0e4
ElevenLabs	Deployment Strategist Lead - Mexico	Mexico	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/6a2489be-8073-410b-9bc4-f102bc6e88a0
ElevenLabs	Deployment Strategist - Brazil	Brazil	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/25656a5a-06be-4d62-b529-00c52c48ee5e
ElevenLabs	Data Operations 	United Kingdom	Mid	Data	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/4d12e97f-e637-49f1-a39c-7f32d6d364bb
ElevenLabs	Revenue Lead - North America - Enterprise	San Francisco	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/4bb9779d-fef0-4643-8324-e1e97322a816
ElevenLabs	Commercial Counsel - North America	United States	Mid	Legal	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/8cf16203-4039-4bcb-828d-a3d3d6bab4a1
ElevenLabs	Forward Deployed Engineer - Software Engineer - Spain	Spain	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/7664e3c4-2336-4d1a-90cf-91d1268de10d
ElevenLabs	AP Specialist	United Kingdom	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/96995357-ffa3-4a84-92e2-96cb3f9dfb16
ElevenLabs	Solutions Engineer - India	India	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/fb1fd9cc-bd6d-4895-be29-4bc37d0c31a0
ElevenLabs	GTM Enablement - Outbound	United States	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b3700233-a7b6-4454-ada0-9474630e92be
ElevenLabs	Deployment Strategist - Poland	Poland	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f0cccf77-a255-4620-9639-2f1cc5f9c0ab
ElevenLabs	Account Executive - North Asia 	Singapore	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b647ad26-3e3a-4e0b-8ef4-6bab2cacd5c7
ElevenLabs	Revenue Partnerships 	Singapore	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/11f34246-dd10-4caa-b12b-7d29a35c0d91
ElevenLabs	Customer Success - ANZ 	Australia	Mid	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/328e5efe-bf62-4221-9991-33c9dc592656
ElevenLabs	GTM Enablement - Expansion	United States	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/eee2abfb-bd2f-410d-a339-3923e9c95043
ElevenLabs	Sales Development - UK/I	United Kingdom	Mid	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/ab51c926-63fe-43ff-b7f1-7859e6032b12
ElevenLabs	Sales Development - Nordics	Sweden	Mid	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/672cc408-22cc-457a-bdda-843522aaea97
ElevenLabs	Account Executive - UK/I - Enterprise	United Kingdom	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/d961d827-4529-4c70-9eff-c521b8923744
ElevenLabs	Account Executive - UK/I - Mid-Market	United Kingdom	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/979a591e-8767-4141-aadb-357ec1ce96df
ElevenLabs	Account Executive - DACH - SMB	Germany	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b16fee34-782a-47e3-85f4-7b3d683fc938
ElevenLabs	Compliance Engineer - North America	New York	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f80d0420-b6e6-4110-940c-293f64b9761e
ElevenLabs	Enterprise Account Executive - United States - Government	Washington, D.C.	Executive	Sales	Go	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/68a1ad0b-d74e-4ebe-b6d0-877c53c9df7f
ElevenLabs	Compliance Engineer - APAC	Tokyo	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/03cefd49-972f-45b2-b6c7-9a42d133af0c
ElevenLabs	Communications Manager	United States	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/522bda1f-a4ec-4cff-ad34-c4b2234ae390
ElevenLabs	B2B Marketing - Middle East	UAE 	Mid	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/575f2f4f-e836-441c-82f5-b477f52123c0
ElevenLabs	Senior Accountant	United Kingdom	Senior	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/a0a8450e-3606-407b-8aeb-acd4fe029d3e
ElevenLabs	B2B Marketing Mandarin Growth Lead	Singapore	Lead	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/aec0a22c-243c-4f5a-a90a-51eb12c91f71
ElevenLabs	B2B Marketing - North America Generalist	United States	Mid	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/89f01b9a-be26-4fe4-8a06-e5a65b85fcdc
ElevenLabs	Deployment Strategist Lead - Australia	Australia	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f80ce665-c2eb-49a7-a88b-74b6f547bf94
ElevenLabs	Enterprise Solutions Engineer - Oceania	Australia	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/5d01b08d-a300-4f29-93e4-039147d7ddd7
ElevenLabs	Customer Success - Central Eastern Europe	Poland	Mid	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/1bd5957c-6799-4b0d-b33d-1d8f7fc56c09
ElevenLabs	Data Engineer	United Kingdom	Mid	Data	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/e53c5be6-5c1a-4870-ad85-8397a1f201de
ElevenLabs	B2B Marketing - Spanish Latam Growth Lead	Mexico	Lead	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/1e9fc21e-e452-454f-b415-40eee9172d81
ElevenLabs	Account Executive - North America - Strategic	United States	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b89ff518-824e-4736-a4c7-c68ea3b6b62f
ElevenLabs	Customer Success Lead - APAC 	Singapore	Lead	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/8bd5d5a6-f9b0-48fc-a016-4404e06a0d8a
ElevenLabs	AI Creative Producer - Ads	United States	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/2451b957-0ece-4e73-88e4-4196aac0ba86
ElevenLabs	General Manager - Belgium	Belgium	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/088d1dfb-4685-461a-b8b1-3f9681f4af12
ElevenLabs	General Manager - Germany	Germany	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/1ef264b8-ee9e-4713-a10a-0603f2cdbb94
ElevenLabs	General Manager - Netherlands	Netherlands	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/e6216628-a067-4b3c-8326-4d5302fb4b7a
ElevenLabs	General Manager - Chile	Chile	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/d107e946-5995-498b-be4a-d0fb75203660
ElevenLabs	Audio Engineering (Freelance)	London	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/4389da7f-b5c9-4660-aaf2-d097f4caba07
ElevenLabs	Deployment Strategist - India	India	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/5accae74-0f85-41b9-b39e-6d7c3a6a7ad3
ElevenLabs	Collections Analyst	United Kingdom	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/2ab9c007-12fc-4d27-bd6a-f2961bf041c9
ElevenLabs	Enterprise Account Executive - Brazil	Brazil	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/89e1a99c-d2c6-43bb-b556-55dd73aeded2
ElevenLabs	Enterprise Solutions Engineer - Brazil	Brazil	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/8a88f764-27f5-46d7-8ce0-0ba15401efb1
ElevenLabs	Deployment Strategist - ANZ	Australia	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/9e546bae-d86e-4f47-82cc-5b7b2ea28e12
ElevenLabs	Enterprise Solutions Engineer - ANZ	Australia	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/1a9d687d-0030-4732-8160-f1da54844bba
ElevenLabs	Enterprise Account Executive - ANZ	Australia	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/9a942134-8637-48cd-9afe-2a32e755e162
ElevenLabs	Revenue Accountant	United States	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/d3fc9a6f-69ba-48b3-a44b-564d37eb0ed1
ElevenLabs	Events Lead - APAC	Singapore	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/6c9008dc-06fb-41fd-a5e1-8896c7baa482
ElevenLabs	Accounts Receivable Lead	United Kingdom	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b31cc569-cf74-49c9-ab06-b837bdb358dc
ElevenLabs	Account Manager - North America - Enterprise Segment	New York	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/3a25ed8a-5870-4a0e-90e4-6e5a4b2c7e04
ElevenLabs	Account Manager - North America - Strategic Segment	United States	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/7563e051-8de0-48ac-bcf2-70eaf22e3f8b
ElevenLabs	Account Manager - North America - Corporate Segment	United States	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/4e544a96-ed24-42c0-ba70-7f0bab6ffbb2
ElevenLabs	Account Manager - North America - Mid-Market Segment	New York	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/3b7a423c-01fd-4405-ab9a-ee51ed354ba9
ElevenLabs	Enterprise Solutions Engineer - Germany	Germany	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/d46c3fc8-b87b-4b8b-bcc2-759944f77ae5
ElevenLabs	Executive Assistant, Enterprise Deployment	London	Executive	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/bcdc1c00-4e06-4d85-b591-4e2d3083b974
ElevenLabs	Deployment Strategist - Germany	Germany	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/29491158-3020-45b0-9bbb-789a55e87beb
ElevenLabs	Deployment Strategist Lead - Chile	Chile	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b5c21eed-3f7a-469f-abf0-118e749f864b
ElevenLabs	Deployment Strategist Lead - Belgium	Belgium	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/aadb1c7a-c88d-4aa4-8900-a18f5e4934bf
ElevenLabs	Deployment Strategist Lead - Netherlands	Netherlands	Lead	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/030ff848-f30b-496a-95c4-5e23ab2e5842
ElevenLabs	Enterprise Solutions Engineer - Singapore	Singapore	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/85b7489f-5b0c-4f21-9c1c-7b76ed904c44
ElevenLabs	Enterprise Account Executive - Singapore	Singapore	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/75f7890c-2d11-4c18-a95f-03ef85e6bd15
ElevenLabs	Compliance Engineer - EU	London	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f4cfa7cc-5973-473d-93c6-68115d9e887d
ElevenLabs	Commercial Counsel - EMEA	United States	Mid	Legal	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/089b58ae-013a-41e1-801f-fc1fb1728198
ElevenLabs	Customer Success - Japan	Japan	Mid	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/15eb4b53-fdd8-49e6-8c7c-0951f6e40b99
ElevenLabs	Workplace Operations - London	London	Mid	Operations	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b9842f34-dba2-4a62-9f0c-e30118dcbb7e
ElevenLabs	Deployment Strategist - Middle East	UAE 	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/86db28df-173c-4407-b016-3dee1ec6197b
ElevenLabs	Enterprise Solutions Engineer - Middle East	UAE 	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/1285b935-1398-4116-8576-70a58896faa8
ElevenLabs	Creator Community Growth	United States	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/02c054a0-ef9d-4f38-b44b-ad943955aab6
ElevenLabs	B2B Marketing - France	France	Mid	Marketing	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/bb78970b-43e4-477d-8d17-4a377a26847a
ElevenLabs	General Manager - Spain	Spain	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/b8af4833-d4a9-4ab4-baec-5da007f6d1e9
ElevenLabs	General Manager - Mexico	Mexico	Manager	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/500f3674-8a80-414b-b6a9-4bce6cda0c13
ElevenLabs	Technical Customer Support Specialist	Australia	Mid	Support	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/f2bf078d-d104-4a7b-96fd-5187a550f4a0
ElevenLabs	Infrastructure Security Engineer	United Kingdom	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/687394d7-fbf8-49ed-822e-c0690191330c
ElevenLabs	Impact Strategy & Operations	United States	Mid	Operations	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/3b517d94-7ecc-41ba-b49f-71c0671b27f7
ElevenLabs	Mobile Growth Manager	United States	Manager	Mobile	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/09d54604-b5eb-498e-9868-e52b25967a66
ElevenLabs	Executive Assistant	New York	Executive	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/59640734-782f-4d70-807d-5d268ea1bd81
ElevenLabs	Talent Operations Lead	United Kingdom	Lead	Operations	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/da8e86bb-f9a7-4d6c-8699-e2e11779915e
ElevenLabs	Talent Operations	United States	Mid	Operations	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/abc4a773-7529-497d-90e0-ff60dbf7b14e
ElevenLabs	Commercial Counsel - APAC	Australia	Mid	Legal	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/03b07a06-ad0e-4ef6-a516-7d14cc13adf3
ElevenLabs	Commercial Counsel - LATAM	Mexico	Mid	Legal	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/1025a6c4-2782-4d94-9110-a233da2852e8
ElevenLabs	Commercial Counsel - Partnerships	New York	Mid	Legal	N/A	No	ashby-api	https://jobs.ashbyhq.com/elevenlabs/ff152bcd-af7d-408d-88a1-883e03502c4c
Wynd Labs	Network Infrastructure Engineer (DevOps)	Ashburn 	Mid	DevOps/SRE	N/A	No	ashby-api	https://jobs.ashbyhq.com/wynd-labs/6a11b221-5dc2-4bd7-9ec5-70e5c11c1e33
Wynd Labs	Smart Contract Engineer - SVM	remote	Mid	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/wynd-labs/29ce2535-d198-4bb7-8636-ce4bc76f9817
Wynd Labs	Machine Learning Engineer	Remote	Mid	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/wynd-labs/a148c710-7685-4184-9be8-c4d46a0a8f04
Wynd Labs	Growth & Communications Associate	Remote	Mid	Other	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/wynd-labs/dad06add-f092-4204-8eca-453097b59118
Wynd Labs	Network Infrastructure Engineer 	Ashburn 	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/wynd-labs/d5e03eea-9f5e-4ca3-83f7-53d178432b2e
Wynd Labs	Technical Sourcer (Recruiting)	Remote	Mid	Other	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/wynd-labs/a4f0c231-b570-465b-9a82-3bab87e12fc2
Wynd Labs	Operations Manager	Remote	Manager	Operations	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/wynd-labs/4cfe6c73-5e7f-4144-a155-3e11eae4ebf5
Sequence	Revenue Associate - NYC	New York City	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/0eeb850d-1955-43af-bfe6-d23fc06e89d0
Sequence	Account Executive - London	London	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/e95e4179-8e24-493a-877f-8a826cd53701
Sequence	Senior Product Engineer (Backend) - London	London	Senior	Backend	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/bcb44650-b5f6-4477-b33e-0aab9446e764
Sequence	Senior Product Engineer (Backend) - NYC	New York City	Senior	Backend	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/53c419b8-8556-426b-bf81-78e41875745c
Sequence	Senior Product Designer - NYC	New York City	Senior	Design	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/e24ca4f3-6015-4ddf-8277-7643b7835390
Sequence	Product Marketer - London	London	Mid	Product (PM)	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/2354b86d-d72f-4853-99a7-2e3cabbfa26e
Sequence	Senior Software Engineer - London 	London	Senior	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/e1f8fbb6-722a-4b7c-aaa4-2adb618f5cb3
Sequence	Open Application	NYC / SF / London	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/50effc15-402d-4b4c-a589-c0f3501321d7
Sequence	Senior Software Engineer - NYC 	New York City	Senior	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/6b195d54-ce0c-4d8e-9489-ae817554e5bf
Sequence	Product Specialist	New York City	Mid	Product (PM)	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/27303bfb-946f-4aea-8f2b-20ca6141d954
Sequence	Product Engineer - NYC 	New York City	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/e1977983-8e05-4f62-b25c-3741d445b902
Sequence	Senior Product Engineer (Frontend) - NYC	New York City	Senior	Frontend	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/22fac603-460a-45b4-9f61-6e99f3d5989d
Sequence	Business Development Representative  (BDR) - London	London	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/22796628-40d6-48fa-9543-db569ca37a39
Sequence	Business Development Representative (BDR) - NYC	New York City	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/daebc3b7-ae0c-4c05-8c1a-831218b806e0
Sequence	Account Executive - NYC	New York City	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/6e96eb02-cb36-456f-964d-d2a8d53999a1
Sequence	Account Executive - San Francisco	San Francisco	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/09688778-86e5-4a0b-8b5c-27cc0653f56b
Sequence	Business Development Representative (BDR) - San Francisco	San Francisco	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/b6296796-3907-45d1-a321-225ebac9ca1c
Sequence	Revenue Associate - London	London	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/02a5dce5-bdf2-4ebb-999f-b5903d8c00ab
Sequence	Revenue Associate - San Francisco	San Francisco	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/ccc7dfec-a1f3-41e2-b64b-531fbfb81547
Sequence	Product Engineer - London	London	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/2451747b-8e57-47a8-be71-9e7b80e9906e
Sequence	Senior Product Designer - London	London	Senior	Design	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/399b4d28-a076-4675-a9ac-1bb14c09b965
Sequence	Senior Revenue Associate - NYC	New York City	Senior	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/2f1f0555-7c62-4518-a4b5-97b6d8d3a17d
Sequence	Senior Revenue Associate - London	London	Senior	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/c97099a9-460d-4a06-8609-d90de5a7eb9a
Sequence	Senior Revenue Associate - SF	San Francisco	Senior	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/51e9388d-a5b9-4cbf-93d2-c73a382f678b
Sequence	Product Marketer - NYC	New York City	Mid	Product (PM)	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/57d493f3-8c4d-413b-90d1-1d1f2d5f3c4b
Sequence	Head of Finance / Expert in Residence [XIR]	New York City	Head	Finance	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/fc3ef628-2cc0-432d-b27c-40497db9fb7e
Sequence	Revenue Associate (Talent stream) - NYC	New York City	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/e673a239-1fd5-4e81-b190-4b5e6f66aff8
Sequence	Revenue Associate (Talent stream) - London	London	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/1a7f8d07-fea6-4156-86fc-0297191becb6
Sequence	AI Engineer - NYC	New York City	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/3d64276a-98ad-4b23-8807-0c013415b1a9
Sequence	AI Engineer - London	London	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/sequence/2b03f289-263b-4f2d-92b2-bed646e0bc25
Baseten	Software Engineer - Core Product	San Francisco	Mid	Product (PM)	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/fc6e5f2e-eb2d-4a6c-8a51-8422e8662bde
Baseten	Account Executive - AI Native: Startups	San Francisco	Executive	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/df2f0ebb-a84a-45c2-bc74-dc9589fcc1ae
Baseten	Solution Architect (AI/LLM Inference)	San Francisco	Mid	Other	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/54c83823-574e-40ad-9cff-a57acff0ffe6
Baseten	Software Engineer - Model Performance	San Francisco	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/d29e748c-7209-460d-a024-8f77ae0a3d4d
Baseten	Forward Deployed Engineer	San Francisco	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/84c1801c-1a65-49fb-aaaa-beeafd530e7e
Baseten	SRE	San Francisco	Mid	DevOps/SRE	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/ff008b8e-b38d-4941-b24f-9a48c970e7fb
Baseten	Cloud Platform Engineer	San Francisco Office	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/916e9d62-492a-4562-971f-3e97e3868392
Baseten	Sales Development Representative	New York	Mid	Sales	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/fdbbf773-0857-4771-8b90-f3dfa1d8683f
Baseten	Engineering Manager - Model Performance	San Francisco	Manager	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/ce8f46eb-40f9-4c46-98f7-c20f0fa97e9c
Baseten	Security Engineer	San Francisco	Mid	Engineering	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/b85e4b1d-6531-46b5-bc8a-238f3761a50e
Baseten	GTM Recruiter	San Francisco	Mid	Recruiting	N/A	No	ashby-api	https://jobs.ashbyhq.com/baseten/ca54940e-83a0-458c-a384-b57cb4b7f888
